"InstanceId","InstanceName","instancestatus","Platform","KeyName","PrivateIpAddress","PublicIpAddress","interfaceid","SubnetId","VpcId","account","Region"
"i-0d2ca5cae2392d7ea","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.5.15",,"eni-0e6c7f807eab3527d","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0173285104ed5e26b","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.5.230",,"eni-04ac12720b3f9c411","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0a7c33e3010b6f761","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.6.112",,"eni-0d5b944342235ccc3","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0ac993370be436a65","bos-prod-tk-b","running","Windows","bos-prod","10.131.125.23",,"eni-0b906e118587a42e6","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0907656c8e80c73ea","bos-pdin-rh-b","running","Windows","bos-pdin","10.133.39.24",,"eni-070b82fcd26eb2108","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0bf9fe3bd316a97b5","bos-pdin-cryt-b","running","Windows","bos-pdin","10.133.38.226",,"eni-02185d95aaf63ef0b","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-05d8574a9f59f5b8a","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.7.133",,"eni-0a07e15de629df938","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-04155ce419fed42f5","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.6.237",,"eni-0109017618af94e4c","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-07a5b8619fc0147fa","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.7.254",,"eni-08b0338269fa017d3","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0921947d87be91977","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.6.249",,"eni-02930d3fddb13bbcb","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-03e79d7fbdfa6b775","bos-pdgb-od-b","running","Windows","bos-pdgb","10.133.7.129",,"eni-0e58eb86025d21e57","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0e224a3cd6b1b09f4","bos-pdgb-crm-b","running","Windows","bos-pdgb","10.133.6.23",,"eni-06eb2d6499973c982","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0f20c5057bd2943c1","bos-pdgb-fp-b","running","Windows","bos-pdgb","10.133.4.216",,"eni-0ce058f6c794f40f6","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0a1739093a0a2e33b","bos-pdgb-cnd-b","running","Windows","bos-pdgb","10.133.4.25",,"eni-05b884f3f985631ae","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-000a024b1ba3b202a","bos-prod-pn-b","running","Windows","bos-prod","10.131.74.237",,"eni-071f73d898f580777","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0970d138eeb960028","bos-pdub-core-b","running","Windows","bos-pdub","10.133.22.20",,"eni-0b75cbc64d3111349","subnet-088741fcbc4d5e5a5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0525164d73885b418","bos-pdin-oath-b","running","Windows","bos-pdin","10.133.39.70",,"eni-00662c7327b90c866","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0171f79624bbb7331","bos-pdin-pcb-b","running","Windows","bos-pdin","10.133.36.158",,"eni-0e9e3f01a6c3f7748","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-03d81cc15b2a3058a","bos-pdub-oath-b","running","Windows","bos-pdub","10.133.21.171",,"eni-0605de77045e5fc5a","subnet-088741fcbc4d5e5a5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-02587f513486363b3","bos-pdgb-tk-b","running","Windows","bos-pdgb","10.133.4.184",,"eni-0b04d6d46ac8a981a","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0680418205d014514","bos-pdin-urh-b","running","Windows","bos-pdin","10.133.38.23",,"eni-056480c424528ce54","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0808774a46a4917a3","bos-prod-cnhp-b","running","Windows","bos-prod","10.131.110.151",,"eni-010246c75231c112f","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-04c9ba58bc7ce52a4","bos-prod-oath-b","running","Windows","bos-prod","10.131.85.188",,"eni-0a5cf8ac569e29b0a","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0878746ac5a22fd9c","bos-pdgb-pcb-b","running","Windows","bos-pdgb","10.133.7.115",,"eni-0d97ba3e0a79e190a","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-037693fbfd5da9912","bos-pdgb-cryt-b","running","Windows","bos-pdgb","10.133.5.203",,"eni-0a5a517ffd934d1ce","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-06e502d8738ed2fdf","bos-pdgb-oath-b","running","Windows","bos-pdgb","10.133.4.88",,"eni-0160e2efc0ed9ce6a","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0a9f774ebd1b499af","bos-prod-crm-b","running","Windows","bos-prod","10.131.112.123",,"eni-0d1a0a95bd0fcd294","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0da5a1233f7796c06","bos-pdub-pcb-b","running","Windows","bos-pdub","10.133.20.59",,"eni-01c67e1cfb4da5f76","subnet-088741fcbc4d5e5a5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-060d24725dcb35e39","bos-pdin-prt-b","running","Windows","bos-pdin","10.133.37.184",,"eni-09a0e273b1f670e9a","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-05877cde9a48cef16","bos-pdgb-prt-b","running","Windows","bos-pdgb","10.133.4.215",,"eni-090b4dcdca234f024","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-04e7a339de10c5441","bos-pdub-urh-b","running","Windows","bos-pdub","10.133.23.133",,"eni-00cf6f7c0f750460c","subnet-088741fcbc4d5e5a5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-01d0ef3a40a5c2afc","bos-prod-pcb-b","running","Windows","bos-prod","10.131.119.229",,"eni-0683e4a1af78f3f92","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-007c808a9ea4bdac2","bos-prod-urh-b","running","Windows","bos-prod","10.131.92.156",,"eni-0238fb5bf8b3b055f","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-09279f187acdf2c3c","bos-pdgb-urh-b","running","Windows","bos-pdgb","10.133.7.157",,"eni-06cc1407366bd020b","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-04b7d609821b69161","bos-pdgb-app-b","running","Windows","bos-pdgb","10.133.5.13",,"eni-05ac9c30d49257c52","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-023feb641ecf8bdb1","bos-prod-app-b","running","Windows","bos-prod","10.131.68.253",,"eni-068e9c6e5ebb10f30","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-00ca1d0af9e822d15","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.5.82",,"eni-0a4eb8cabecba7db5","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0816c29cd121dbc45","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.6.187",,"eni-0b604c0b05f976938","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0e55153a53858d98f","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.6.55",,"eni-055b7eba5ed028328","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-068e58937190cf7b5","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.6.87",,"eni-0706e29dc2226bfb1","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-04552efecf20c8d66","bos-pdgb-fr-b","running","Windows","bos-pdgb","10.133.4.186",,"eni-01bdf84be1c5f660c","subnet-03d278142f92f5bcb","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0b6b23762ea91d567","bos-pdub-fr-b","running","Windows","bos-pdub","10.133.22.31",,"eni-0e4330c67fb6a5302","subnet-088741fcbc4d5e5a5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-040fa61961933ecff","bos-prod-fr-b","running","Windows","bos-prod","10.131.91.69",,"eni-036c7a57d82a82135","subnet-0c56abb06bc7c2d07","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-019e159147614a5ba","bos-pdin-fr-b","running","Windows","bos-pdin","10.133.39.54",,"eni-07067507c900e6744","subnet-09cb21464926f029d","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-023dd4be17f24b4fe","bos-pdin-cnrmq-b","running",,"bos-pdin","10.133.35.205",,"eni-0a5b4e53cd55a315f","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0333fc02368d54f24","bos-pdub-od-b","running","Windows","bos-pdub","10.133.19.3",,"eni-0dc94b444a4ccfd9e","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0775919b0d8d3fbe5","bos-pdgb-cnrmq-b","running",,"bos-pdgb","10.133.2.152",,"eni-0f6997a05919280fc","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0e419e4a7c0588012","bos-pdin-pn-b","running","Windows","bos-pdin","10.133.33.205",,"eni-086c609e484c3015d","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-079be2c5a79cf8827","bos-prod-cnrmq-b","running",,"bos-prod","10.131.36.33",,"eni-084a691ef79ea572b","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0f3e9350f944e0b15","bos-pdub-com-b","running","Windows","bos-pdub","10.133.18.108",,"eni-0e76d75cb1d0a6a46","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-01d66c94114ec0b27","bos-pdub-pn-b","running","Windows","bos-pdub","10.133.17.236",,"eni-0b99be28b3d0c0287","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-05644a681e20268ed","bos-pdub-cnrmq-b","running",,"bos-pdub","10.133.16.184",,"eni-07fd0c572d6b21487","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-08a8865af5b26c021","bos-pdin-fp-b","running","Windows","bos-pdin","10.133.35.18",,"eni-09118971d5de7741d","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-02768eff96db53446","bos-pdin-rh-b","running","Windows","bos-pdin","10.133.34.149",,"eni-00b8a7e34fa78d20d","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-018605cb753067db0","bos-pdgb-ucor-b","running","Windows","bos-pdgb","10.133.2.189",,"eni-03c79e03e82528b38","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0ca51fa3d5b550523","bos-prod-crm-b","running","Windows","bos-prod","10.131.58.196",,"eni-06b79bbad5d37570f","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-009d1fd6e888c5e28","bos-prod-pn-b","running","Windows","bos-prod","10.131.7.243",,"eni-0b16c427a3a922348","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-08e6282dc8c85cad1","bos-pdub-cryt-b","running","Windows","bos-pdub","10.133.16.70",,"eni-02e166a6d4fe9d73e","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0273b1d54e91c9d65","bos-pdin-crm-b","running","Windows","bos-pdin","10.133.32.78",,"eni-0322e650faeee352b","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-05efa330204043baf","bos-pdub-fp-b","running","Windows","bos-pdub","10.133.18.214",,"eni-0f67b97a31dbd927f","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0d0de50a4f1ec38a2","bos-pdub-crm-b","running","Windows","bos-pdub","10.133.16.180",,"eni-041beb19f3e729b77","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0f15c007a64345d01","bos-prod-ucor-b","running","Windows","bos-prod","10.131.23.64",,"eni-0be76b292830d1b4c","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0837c06b4e0b8f00a","bos-pdub-oath-b","running","Windows","bos-pdub","10.133.17.49",,"eni-0a6c611c130260d0e","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0759ce71c3abc14cf","bos-pdgb-tk-b","running","Windows","bos-pdgb","10.133.0.204",,"eni-0fcc29950fc0ff7e6","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-09e9f83769adb189d","bos-prod-com-b","running","Windows","bos-prod","10.131.1.108",,"eni-0e107d47b13892191","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-08c3ee90fa2ac4acb","bos-pdgb-cryt-b","running","Windows","bos-pdgb","10.133.0.106",,"eni-02b38727f0404d2a9","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-058bf0d8b2daeaa38","bos-pdgb-prt-b","running","Windows","bos-pdgb","10.133.3.232",,"eni-0b744791eb23e8bb6","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-01e5907d24df74ca6","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.2.77",,"eni-04213346ae3c264c2","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-05af3c85612c8a8b9","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.2.168",,"eni-0a2256bc535252b39","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-059a2c801afefe0a6","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.0.135",,"eni-0ddfbaf68420c509e","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-048cd15f308b53387","bos-pdgb-rh-b","running","Windows","bos-pdgb","10.133.3.35",,"eni-0b1c40417481b4f1c","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-02e5df494eca9c5c2","bos-pdin-ucor-b","running","Windows","bos-pdin","10.133.32.9",,"eni-020ab502646e8e606","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0c98f4066d3aa92b3","bos-pdgb-fcm-b","running","Windows","bos-pdgb","10.133.1.31",,"eni-05f725d95d0bec21e","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-03b9e0099d1cbcae3","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.3.113",,"eni-09356294e38941c48","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0aeebf9c79f7dba08","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.3.54",,"eni-03e666a210c3b123e","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-069c19b06d88913e1","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.1.24",,"eni-00ec4f679b9723f67","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-093597786e3eb449e","bos-pdgb-core-b","running","Windows","bos-pdgb","10.133.1.109",,"eni-0d45bd3b819f7895e","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-03f21c0c142aaee8f","bos-pdgb-oath-b","running","Windows","bos-pdgb","10.133.0.111",,"eni-039b30a8e552b0ea8","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-00bd00c89c77da7f6","bos-prod-rh-b","running","Windows","bos-prod","10.131.34.118",,"eni-06177b4082610a96c","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0bf095e62538a2730","bos-pdub-prt-b","running","Windows","bos-pdub","10.133.18.143",,"eni-0742bfcc8bf6df827","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0f991f9680b781f9f","bos-pdgb-cnhp-b","running","Windows","bos-pdgb","10.133.1.174",,"eni-09bc4cdbd6dc48e33","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-03725f85e192c3b70","bos-prod-prt-b","running","Windows","bos-prod","10.131.20.211",,"eni-0b21202c25a54fdd6","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-04927c1c27a21fe42","bos-prod-cryt-b","running","Windows","bos-prod","10.131.51.167",,"eni-0193bbd7192c1b8c8","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0d6ef945e9f2ed5bb","bos-pdin-com-b","running","Windows","bos-pdin","10.133.32.29",,"eni-0c3af47185ec3e166","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-03ad9f0485ccfa553","bos-pdub-fcm-b","running","Windows","bos-pdub","10.133.17.9",,"eni-0b10945ac9d849063","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0535803346b472e9b","bos-pdub-pcb-b","running","Windows","bos-pdub","10.133.19.28",,"eni-04d10a6808736793e","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0e439d7fa82863fb2","bos-pdin-tk-b","running","Windows","bos-pdin","10.133.35.180",,"eni-0d94c8367543d09c4","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0821402898113c9da","bos-prod-fp-b","running","Windows","bos-prod","10.131.52.98",,"eni-00d3b05510ccf0423","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-027159542496fc5a4","bos-pdub-ucor-b","running","Windows","bos-pdub","10.133.19.85",,"eni-03a619e486c797567","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0aef2600dd0e61b0f","bos-prod-cnd-b","running","Windows","bos-prod","10.131.54.50",,"eni-089235126c7ea07e0","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-02542bd01e591479f","bos-pdgb-fp-b","running","Windows","bos-pdgb","10.133.3.120",,"eni-0715c5299e1c0d091","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0ddc2fefce2041b99","bos-pdgb-pn-b","running","Windows","bos-pdgb","10.133.1.179",,"eni-0ac754d9d6484a13b","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0052063f316d791a0","bos-pdgb-od-b","running","Windows","bos-pdgb","10.133.2.135",,"eni-031f2a597ab8a5d46","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-07964b665ee745833","bos-prod-fcm-b","running","Windows","bos-prod","10.131.39.218",,"eni-06d5bc45337ea23e4","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-02efcd1ed85e212de","bos-pdin-oath-b","running","Windows","bos-pdin","10.133.33.194",,"eni-01ffe79a82045fac7","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0965045e041744b88","bos-pdub-tk-b","running","Windows","bos-pdub","10.133.18.15",,"eni-086224bab5ba3c87e","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0187f9f0f569b5596","bos-pdin-fcm-b","running","Windows","bos-pdin","10.133.33.78",,"eni-07d5ad6aa9a4e22a3","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0bd40debf4dabbc29","bos-pdin-pcb-b","running","Windows","bos-pdin","10.133.33.5",,"eni-020050541873aa66e","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0961af434b296d24e","bos-pdub-app-b","running","Windows","bos-pdub","10.133.18.171",,"eni-00ce96bd3e17314dc","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-053b151275b643544","bos-prod-oath-b","running","Windows","bos-prod","10.131.4.115",,"eni-0c66e5b1959ef43ed","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0a4f7835090f17473","bos-prod-od-b","running","Windows","bos-prod","10.131.6.23",,"eni-03e4387cdf782df91","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0900f8757b8df15bd","bos-pdgb-pcb-b","running","Windows","bos-pdgb","10.133.2.88",,"eni-02f6075b9a4f51369","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0c82376ac78559f16","bos-pdin-app-b","running","Windows","bos-pdin","10.133.35.31",,"eni-0b8fe19d84df5c71e","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-016e9a5430e360c16","bos-pdgb-app-b","running","Windows","bos-pdgb","10.133.0.62",,"eni-0e0c3edeab758fb23","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-074742be0be5edbe2","bos-prod-urh-b","running","Windows","bos-prod","10.131.3.160",,"eni-0f4d90b67550e6c12","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0ac40965825799620","bos-prod-app-b","running","Windows","bos-prod","10.131.22.35",,"eni-05187e30f4f74d1df","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0bf64e94df0f0e069","bos-pdub-urh-b","running","Windows","bos-pdub","10.133.17.71",,"eni-0d47b7d44ca36d13c","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-0363185c5af1c4d7b","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.2.131",,"eni-001b020d6b18c3a1c","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0ea947ed49a8682d8","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.2.141",,"eni-07c56fa8c99e52128","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0f90bea979703fa6f","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.0.156",,"eni-0f8242658485a650b","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0463388347c5fa29a","bos-pdgb-com-b","running","Windows","bos-pdgb","10.133.0.216",,"eni-05de82a8b13f81e19","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-0d58279f80300b18a","bos-prod-fr-b","running","Windows","bos-prod","10.131.18.80",,"eni-0cd435bfdd5e1f42b","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-04f85fac224e920ea","bos-prod-fr-b","running","Windows","bos-prod","10.131.62.178",,"eni-033c87f01a4a3b593","subnet-085872e6fe193123c","vpc-028e25b51d6489534","aws-gd-baas-prod","us-west-2"
"i-0e608b1754114905a","bos-pdin-fr-b","running","Windows","bos-pdin","10.133.34.171",,"eni-043e2658cd78044b7","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0bce8eee668c9a6e3","bos-pdin-fr-b","running","Windows","bos-pdin","10.133.35.189",,"eni-07661d4b2d1d1c073","subnet-0311adfae0618715a","vpc-072496937c8129958","aws-gd-baas-prod","us-west-2"
"i-0187f0e6b9e854b07","bos-pdgb-fr-b","running","Windows","bos-pdgb","10.133.1.244",,"eni-0dcde662e3b9f6c12","subnet-0bbe18b564e6557c0","vpc-0d2a0ebcac315c99a","aws-gd-baas-prod","us-west-2"
"i-05b4e3e770d1fa75d","bos-pdub-fr-b","running","Windows","bos-pdub","10.133.16.143",,"eni-0954e3809e2c5c27c","subnet-0aed99d967c0d95b2","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-062f662602e7e5a3e","bos-pdub-cnd-b","running","Windows","bos-pdub","10.133.26.62",,"eni-0375c75df6cf3890a","subnet-0baaf6f2ff778bff5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
"i-06ca62956cd37be7f","bos-pdub-rh-b","running","Windows","bos-pdub","10.133.25.82",,"eni-0994b70bb74b257e9","subnet-0baaf6f2ff778bff5","vpc-050b88d7f97ffbf99","aws-gd-baas-prod","us-west-2"
