"NetworkInterfaceId","SubnetId","Description","Status","PrivateIpAddress","Groups"
"eni-04da13087f0cefbd9","subnet-0dc855ecccf1b3e92","aws-K8S-i-00db3250f1db34176","in-use","192.168.54.68","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-007082488e40a15b1","subnet-018094e00027f1b4f","ELB net/bos-sbx-mq-s/04087fd7459650dd","in-use","10.69.90.242","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05825f9e00afd1cde","subnet-018094e00027f1b4f","AWS Lambda VPC ENI-bos-sbx-cloudwatch-to-slack-79c6b2cb-aba5-41fe-9654-5d9aff117d72","in-use","10.69.121.51","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f92922ade6f9603e","subnet-0ed63aa5fd241cb17","Amazon EKS test-lg01","in-use","10.69.204.45","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07a5275e794b3d6c8","subnet-018094e00027f1b4f",,"in-use","10.69.75.19","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07836ed8f1b610174","subnet-018094e00027f1b4f","VPC Endpoint Interface vpce-0dbfa9046423b6805","in-use","10.69.65.197","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a1c5a4e87f278e52","subnet-018094e00027f1b4f","ELB app/bos-sbx-splunk-s/c6ae87b8b991b7da","in-use","10.69.83.55","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f4976ed220a7573c","subnet-018094e00027f1b4f","Network Interface for Transit Gateway Attachment tgw-attach-0fe34e9db76d0ad87","in-use","10.69.71.161","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01621a111833ac3a1","subnet-0dc855ecccf1b3e92","EFS mount target for fs-0499fa47d0dd0a927 (fsmt-0f0b35635d7c17f6d)","in-use","192.168.33.73","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b6e3609495848134","subnet-018094e00027f1b4f","Primary network interface","in-use","10.69.66.57","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fc4a05cd101bd814","subnet-018094e00027f1b4f","VPC Endpoint Interface vpce-0f42ed95fd9075f73","in-use","10.69.127.39","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06551780ecac16ab3","subnet-018094e00027f1b4f","ELB app/SBX-green-mchornyi-lb/1bd66ec973fcf2ad","in-use","10.69.83.127","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a6eedfb07edf7643","subnet-0ed63aa5fd241cb17",,"in-use","10.69.201.176","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d96241cd352e12ed","subnet-0ed63aa5fd241cb17","Amazon EKS rockeks","in-use","10.69.204.194","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e9a203931a8672fd","subnet-018094e00027f1b4f","ELB app/bos-sbx-crm-b/3e53b7150abdcc98","in-use","10.69.75.9","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0db149fc8f9d2d22b","subnet-018094e00027f1b4f","ES bos-sbx-es","available","10.69.104.222","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00613ce611ab76e74","subnet-0dc855ecccf1b3e92","aws-K8S-i-00db3250f1db34176","in-use","192.168.36.236","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0eb04d62f690b60bf","subnet-0ed63aa5fd241cb17","aws-K8S-i-06eb34bbc0548483a","in-use","10.69.207.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ea7d967b3830883b","subnet-0ed63aa5fd241cb17","Amazon EKS eks-sbx-cluster","in-use","10.69.200.161","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b4ad9fc7c73ef690","subnet-018094e00027f1b4f","VPC Endpoint Interface vpce-07794c06715798df7","in-use","10.69.74.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-061db592146d78d2a","subnet-0ed63aa5fd241cb17",,"in-use","10.69.205.68","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ddceea87a019fc98","subnet-018094e00027f1b4f",,"in-use","10.69.114.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04ff31858c98ec0e3","subnet-018094e00027f1b4f","ELB app/SBX-blue-mchornyi-lb/a9c3695740b5ed99","in-use","10.69.96.136","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0cd91cc885a70642b","subnet-018094e00027f1b4f","VPC Endpoint Interface vpce-0ff727a1122a1e383","in-use","10.69.121.162","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bb4bb0d9a9bb7adc","subnet-018094e00027f1b4f","Primary network interface","in-use","10.69.79.30","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02d9d52a9fb5b16a3","subnet-0ed63aa5fd241cb17",,"in-use","10.69.200.238","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0827373433ac13d5a","subnet-0dc855ecccf1b3e92",,"in-use","192.168.37.95","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e187f76c48035850","subnet-018094e00027f1b4f","ES bos-sbx-es","in-use","10.69.100.6","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f7783e4b904baf59","subnet-0ed63aa5fd241cb17","ELB a3732ec01f4d847c7a7b942d7e2b1cfe","in-use","10.69.202.55","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-098af6ba6e258d69e","subnet-0ed63aa5fd241cb17","RDSNetworkInterface","in-use","10.69.202.16","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fcb480fad5e88fde","subnet-0ed63aa5fd241cb17","aws-K8S-i-00371d3d942809f72","in-use","10.69.206.185","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f81dc58d6813adec","subnet-018094e00027f1b4f","Public External Interface for the BIG-IP","in-use","10.69.75.82","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09b6b78c23dff5c90","subnet-0dc855ecccf1b3e92","ELB aa903026c6f884c668275ecc23f69fd7","in-use","192.168.47.101","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e349bf60f1737fde","subnet-018094e00027f1b4f","VPC Endpoint Interface vpce-00c4c4cfdfa473d61","in-use","10.69.104.105","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-023477a97569ebf8a","subnet-0ed63aa5fd241cb17","Management Interface for the BIG-IP","in-use","10.69.201.6","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dec65e1e6428ab28","subnet-018094e00027f1b4f","Primary network interface","in-use","10.69.106.29","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ad1345fcfd2ace71","subnet-0ed63aa5fd241cb17","VPC Endpoint Interface vpce-071b3cd9d2becc47b","in-use","10.69.206.207","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c72a24106716b7cc","subnet-018094e00027f1b4f","ELB net/bos-sbx-cnrmq-b/28eb03245c765e65","in-use","10.69.65.85","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-049f5d5870e2be2f0","subnet-018094e00027f1b4f","Primary network interface","in-use","10.69.110.210","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fcb31caadcd7ebca","subnet-018094e00027f1b4f","AWS Lambda VPC ENI-prft-dashboard-kinesis-awt-queue-output-748d1a28-9403-486b-952b-20b4ffaf8d25","in-use","10.69.87.195","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01de3446b59adb695","subnet-018094e00027f1b4f",,"in-use","10.69.82.205","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dc609dc8ee0cd60b","subnet-0ed63aa5fd241cb17","AWS ElasticMapReduce managed NetworkInterface for cluster j-3H91NNAN07FDQ","in-use","10.69.204.87","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04ff7a1088e859945","subnet-0ed63aa5fd241cb17",,"in-use","10.69.205.37","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-057dc51b084d27e55","subnet-018094e00027f1b4f","ES bos-sbx-es","available","10.69.66.68","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ca8320a14d9f85c2","subnet-04fdb59600c946b82","ELB net/paloalto-nlb/131d55c8be2741a6","in-use","10.63.242.84","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0915712dae602ce8e","subnet-00c8f592d3eeb0131","ELB app/webALB/bfb3eded3730029e","in-use","10.63.117.84","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07c39c1964a5ea30d","subnet-0f301dcf17c4e1d3d","Primary network interface","in-use","10.63.202.101","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07e7e736d9fba37dd","subnet-00c8f592d3eeb0131",,"in-use","10.63.64.35","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05080c8046142c75a","subnet-00c8f592d3eeb0131",,"in-use","10.63.90.93","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09d2166b2fe9690ed","subnet-00c8f592d3eeb0131","VPC Endpoint Interface vpce-0e43e445e14e429a6","in-use","10.63.104.139","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0858dcbc5d03a2552","subnet-00c8f592d3eeb0131","ELB app/bos-dev-prt-b/87e88ca68d6da59d","in-use","10.63.122.221","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e35d17e0718bbc9c","subnet-0f301dcf17c4e1d3d",,"in-use","10.63.200.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a5ae7cda31c78fe1","subnet-0f301dcf17c4e1d3d","Primary network interface","in-use","10.63.200.101","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d53c9535aa3c556b","subnet-00c8f592d3eeb0131","ELB app/bos-dev-pcb-b/91b68292379c3902","in-use","10.63.83.5","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0380f8dbcf8772017","subnet-00c8f592d3eeb0131","ELB net/TEST-2/6aba5e8908456bdd","in-use","10.63.123.117","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e3cb60342bdf1dc0","subnet-00c8f592d3eeb0131",,"in-use","10.63.91.215","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-084ae2c3626bb8f48","subnet-00c8f592d3eeb0131","ELB app/bos-dev-com-b/6910bf230f00b3b1","in-use","10.63.92.42","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-077f34334752ecf1e","subnet-00df4e43475bf871f","AWS Lambda VPC ENI-gd-paloalt-gd-pa-Publi-VZQ5MWULWUSW-lambda-sched-event-0e4369d4-8571-4645-9525-655ed6ff3c51","in-use","10.63.244.147","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-052b17ee3d1429b23","subnet-08c4ebd4aceabf0f6","Interface for NAT Gateway nat-097b01dfdd1300e58","in-use","10.63.243.15","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0145e62b5427371e6","subnet-00c8f592d3eeb0131","ELB net/bos-dev-cnrmq-b/d620a61b88ba3553","in-use","10.63.121.22","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-056c22c29b9fee593","subnet-00c8f592d3eeb0131","ELB net/bos-dev-mq-s/1f05bf33f141684e","in-use","10.63.72.22","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06c040bc28af6eb07","subnet-00c8f592d3eeb0131","Network Interface for Transit Gateway Attachment tgw-attach-0c57efa44b2558d99","in-use","10.63.122.166","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0175472ee3aea9e07","subnet-00c8f592d3eeb0131","ES bos-dev-es","available","10.63.106.153","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01571bc684abb7304","subnet-0a7e47d0eff2f5a1d","gd-paloalt-gd-pa-Publi-VZQ5MWULWUSW_ASG_us-west-2b-eth2","in-use","10.63.241.110","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e4d9bd85a40943cd","subnet-00c8f592d3eeb0131","ES baas-dev","available","10.63.104.66","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-044043b5afa8d573f","subnet-00c8f592d3eeb0131","ELB app/bos-dev-fcm-b/2c05fd6e276d1068","in-use","10.63.78.186","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04a646b9bc4ed2135","subnet-00c8f592d3eeb0131","AWS Lambda VPC ENI-bos-dev-octopusderegister-a0778a25-4a66-4818-8385-a0ea8209ebf9","in-use","10.63.119.14","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d899423c5c39fa91","subnet-00c8f592d3eeb0131",,"in-use","10.63.125.225","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0be87eb47fe20751c","subnet-00c8f592d3eeb0131",,"in-use","10.63.65.194","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-051268de598597c2d","subnet-00c8f592d3eeb0131","Primary network interface","in-use","10.63.88.214","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f92b18d03d29986d","subnet-00c8f592d3eeb0131",,"in-use","10.63.79.1","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06cbcfa559ef337ed","subnet-00c8f592d3eeb0131","ES bos-dev-es","available","10.63.121.106","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c95a7fb199ce6b57","subnet-00c8f592d3eeb0131","AWS Lambda VPC ENI-bos-dev-cloudwatch-to-slack-503a03cf-5802-43a0-a42a-283c3ee166f3","in-use","10.63.108.42","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07ff083c0863191a9","subnet-04fdb59600c946b82",,"in-use","10.63.242.226","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-096bee523846bbe6f","subnet-00c8f592d3eeb0131","AWS Lambda VPC ENI-bos-dev-elasticsearch-pipeline-lambda-43c1d4a6-4e4e-4784-8c50-674f43e44824","in-use","10.63.79.13","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0414e530fd31d95f1","subnet-00c8f592d3eeb0131","ELB app/bos-dev-ucor-b/54ac9c96defca6cc","in-use","10.63.117.122","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a3a2b3e7d2ff7e9d","subnet-00c8f592d3eeb0131","ES baas-dev","available","10.63.103.186","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-080570a5e73b13e6d","subnet-00c8f592d3eeb0131","ES bos-dev-es","in-use","10.63.98.28","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0436303d0e9290e3e","subnet-00c8f592d3eeb0131",,"in-use","10.63.107.228","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a7bfc1705db97c73","subnet-00c8f592d3eeb0131","ES baas-dev","in-use","10.63.71.252","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01844eea6d2afda37","subnet-053ae6e1d1d8c24c2","gd-paloalt-gd-pa-Publi-VZQ5MWULWUSW_ASG_us-west-2b-eth1","in-use","10.63.240.192","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-031b4d18c65fe4d8c","subnet-05c404c8f27fdaf37",,"in-use","10.63.178.135","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b37c6d3bc6ffb312","subnet-05c404c8f27fdaf37",,"in-use","10.63.190.178","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-053d6a8245a21238c","subnet-05c404c8f27fdaf37",,"in-use","10.63.145.231","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f6a334ad5091ff15","subnet-05c404c8f27fdaf37","Network Interface for Transit Gateway Attachment tgw-attach-0c57efa44b2558d99","in-use","10.63.150.2","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09294041e34c67739","subnet-05c404c8f27fdaf37","ELB app/bos-dev-ucor-b/54ac9c96defca6cc","in-use","10.63.132.30","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ec44dead42ade1cc","subnet-05c404c8f27fdaf37","ES baas-dev","in-use","10.63.155.49","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b3c44f2e03d42b3e","subnet-05c404c8f27fdaf37","ELB app/bos-dev-com-g/0168009dcd1e0ee3","in-use","10.63.161.84","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0050066b2552f63c6","subnet-05c404c8f27fdaf37","VPC Endpoint Interface vpce-0e43e445e14e429a6","in-use","10.63.141.131","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04e64d259f6c12875","subnet-0dbe11a7bcf8b463d","Primary network interface","in-use","10.63.210.100","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b9c9675b86db116f","subnet-05c404c8f27fdaf37","ELB app/bos-dev-tk-b/25f0bb1bf6676630","in-use","10.63.173.89","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05ac2fc1688d6faf1","subnet-05c404c8f27fdaf37",,"in-use","10.63.160.66","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0899b2d3bf3ede29f","subnet-05c404c8f27fdaf37","AWS Lambda VPC ENI-bos-dev-octopusderegister-55ee1286-74a1-443e-a9f4-b92a1f6e47ec","in-use","10.63.173.105","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e1a9e38f13ae6b0c","subnet-05c404c8f27fdaf37","ELB net/bos-dev-cnrmq-b/d620a61b88ba3553","in-use","10.63.184.107","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09208dd7d81060fda","subnet-05c404c8f27fdaf37","ELB app/bos-dev-crm-b/c5a9a6f529baff22","in-use","10.63.159.170","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04bad96485e56e907","subnet-05c404c8f27fdaf37",,"in-use","10.63.144.249","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e5db02d34b6d3451","subnet-05c404c8f27fdaf37","ELB net/bos-dev-mq-s/1f05bf33f141684e","in-use","10.63.173.124","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de2c0d70d35feed1","subnet-05c404c8f27fdaf37",,"in-use","10.63.160.182","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ed3db80c8666c2fa","subnet-05c404c8f27fdaf37","AWS Lambda VPC ENI-bos-dev-elasticsearch-pipeline-lambda-889b2e5b-bcdb-4418-a385-36e535756daf","in-use","10.63.181.83","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01d3a6fcdcc03e17c","subnet-05c404c8f27fdaf37",,"in-use","10.63.134.43","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a5bf71d967defdff","subnet-05c404c8f27fdaf37",,"in-use","10.63.156.43","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-094d8174d8a0d536d","subnet-05c404c8f27fdaf37","ELB net/TEST-2/6aba5e8908456bdd","in-use","10.63.134.27","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08423da48732d79d8","subnet-05c404c8f27fdaf37","ELB app/bos-dev-core-b/a4e8161b356948bd","in-use","10.63.158.72","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03dceb0fe6c092a50","subnet-05c404c8f27fdaf37","ELB app/bos-dev-cryt-b/7766d095ef2de6c1","in-use","10.63.129.12","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-088d6e459b733205e","subnet-05c404c8f27fdaf37",,"in-use","10.63.177.1","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e02556bd5e5f1301","subnet-05c404c8f27fdaf37","ES baas-dev","available","10.63.159.205","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a68256780508adf7","subnet-05c404c8f27fdaf37",,"in-use","10.63.169.207","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05a1135d24ea4f2cb","subnet-05c404c8f27fdaf37","ELB app/bos-dev-fcm-b/2c05fd6e276d1068","in-use","10.63.138.38","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0768287d07754453b","subnet-05c404c8f27fdaf37","ES baas-dev","available","10.63.164.131","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d9eef0ed1b5de217","subnet-05c404c8f27fdaf37","AWS Lambda VPC ENI-bos-dev-cloudwatch-to-slack-c48bb1ae-aee3-4468-b437-edc418e0ce12","in-use","10.63.172.109","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c23153b62e97c929","subnet-05c404c8f27fdaf37",,"in-use","10.63.146.227","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0db0dc86869efa777","subnet-0e83d58bcfeaf638e","AWS Lambda VPC ENI-gd-paloalt-gd-pa-Publi-VZQ5MWULWUSW-lambda-sched-event-9ccd66f9-f231-4459-9557-59e9ff3d4879","in-use","10.63.228.86","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0545ebdb1c68cd07e","subnet-083f6c98c34a37d5b",,"in-use","10.63.10.81","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d1d684e4fb5b7cb9","subnet-083f6c98c34a37d5b","ES baas-dev","in-use","10.63.33.109","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a66322c7878728e9","subnet-083f6c98c34a37d5b","ELB app/bos-dev-prt-b/87e88ca68d6da59d","in-use","10.63.12.146","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a4f8d67d1af59320","subnet-083f6c98c34a37d5b","VPC Endpoint Interface vpce-0e43e445e14e429a6","in-use","10.63.29.72","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e551e771a219334e","subnet-083f6c98c34a37d5b","ELB net/TEST-2/6aba5e8908456bdd","in-use","10.63.27.246","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-047813eceb72fa4e6","subnet-083f6c98c34a37d5b","ES bos-dev-es","available","10.63.11.171","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-074cf7f71e61c4b02","subnet-05fde00e32e757810","Primary network interface","in-use","10.63.192.100","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06f29a8eafdb03ae0","subnet-083f6c98c34a37d5b","ElastiCache bos-ec-dev-b-001","in-use","10.63.6.41","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0183d6a28a28b790e","subnet-00c1c9c0abe2fc942","Interface for NAT Gateway nat-0038fd6898fdf059d","in-use","10.63.227.135","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0534736a878e47c0f","subnet-083f6c98c34a37d5b","ELB app/bos-dev-crm-g/8a690b35c9d42dc4","in-use","10.63.1.72","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-087f622bb0a9b17ce","subnet-083f6c98c34a37d5b","Primary network interface","in-use","10.63.7.32","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08554ebe82c27fa21","subnet-083f6c98c34a37d5b","AWS Lambda VPC ENI-bos-dev-octopusderegister-506af7b1-d492-49da-9422-f6719236c8ea","in-use","10.63.7.40","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f30a6bac5912be34","subnet-05fde00e32e757810",,"in-use","10.63.192.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0deeac0b52155d871","subnet-083f6c98c34a37d5b",,"in-use","10.63.3.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02e38f4053c2fc40b","subnet-05fde00e32e757810","Primary network interface","in-use","10.63.194.100","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f4d35c0eeaa79c91","subnet-083f6c98c34a37d5b","ES baas-dev","available","10.63.0.251","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c77e07be0c029a84","subnet-083f6c98c34a37d5b","ELB net/bos-dev-mq-s/1f05bf33f141684e","in-use","10.63.52.170","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-010327ebe1b6b5fa2","subnet-083f6c98c34a37d5b","ELB app/bos-dev-tk-b/25f0bb1bf6676630","in-use","10.63.14.252","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ce4a83d5797c0ce4","subnet-083f6c98c34a37d5b",,"in-use","10.63.58.116","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02694efa826336372","subnet-083f6c98c34a37d5b","ELB net/bos-dev-cnrmq-b/d620a61b88ba3553","in-use","10.63.3.217","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d7c81ba660623245","subnet-083f6c98c34a37d5b","ELB app/bos-dev-core-b/a4e8161b356948bd","in-use","10.63.53.42","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07bdd161a5a6139ab","subnet-083f6c98c34a37d5b","ES bos-dev-es","in-use","10.63.4.107","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02a65d1a828dd7bd4","subnet-083f6c98c34a37d5b","ELB app/bos-dev-com-b/6910bf230f00b3b1","in-use","10.63.0.15","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b31d11dbd6fcff2e","subnet-083f6c98c34a37d5b","Primary network interface","in-use","10.63.10.198","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
